Offertes-BtwTarief;id,idExtern,idGegevensbeheerder,code,omschrijving,percentage
Offertes-Offerte;id,idExtern,idGegevensbeheerder,code,omschrijving,status,begindatum,bedrag,btwBedrag,korting,offertedatum,offerteregels,relaties,toeslag,vervaldatum,extra-attributen,informatieobjecten
Offertes-Offerteregel;id,idExtern,idGegevensbeheerder,code,omschrijving,aantal,bedrag,bestedingsoort,btwTarief,korting,meeteenheid,toeslag
Offertes-Prijsaanpassing;id,idExtern,idGegevensbeheerder,code,soort,omschrijving,bedrag,percentage
Offertes-Relatie;id,idExtern,idGegevensbeheerder,code,soort,rollen
Offertes-Relatierol;id,idExtern,idGegevensbeheerder,code,soort,naam
Onderhoudsorders-Adres;id,idExtern,idGegevensbeheerder,code,soort,adres,huisletter,huisnummer,huisnummerToevoeging,postcode,straatnaam
Onderhoudsorders-Afspraak;id,idExtern,idGegevensbeheerder,code,onderwerp,status,begindatum,einddatum,bloktijdBegin,bloktijdEind,locatie,relaties
Onderhoudsorders-Contactgegeven;id,idExtern,idGegevensbeheerder,code,soort,detailSoort,status,vertrouwelijkheid,voorkeur,waarde
Onderhoudsorders-Defect;id,idExtern,idGegevensbeheerder,code,soort,omschrijving,status,melddatum,aangetroffenOorzaak,bouwkundigElement,cluster,collectiefObject,eenheid,inspectierapport,locatie,oorzaak,relaties
Onderhoudsorders-Eenheidadres;allOf: Onderhoudsorders-Adres,geometrie,land,woonplaats
Onderhoudsorders-NatuurlijkPersoon;allOf: Onderhoudsorders-Relatie,voornaam,initialen,aanhef,achternaam,roepnaam,tussenvoegsels,voorletters
Onderhoudsorders-Onderhoudsbesteding;id,idExtern,idGegevensbeheerder,code,soort,omschrijving,uitvoerdatum,uitvoerBegintijd,uitvoerEindtijd,reistijd,aantal,bedrag,meeteenheid
Onderhoudsorders-Onderhoudsorder;id,idExtern,idGegevensbeheerder,code,onderhoudSoort,onderhoudDetailSoort,omschrijving,bovenliggendeOrder,status,begindatum,einddatum,technischGereeddatum,financieelGereeddatum,uitersteGereeddatum,opdrachtdatum,afrekenwijze,afspraken,debiteur,defecten,offertes,onderhoudstaken,onderhoudsverzoeken,overeenkomst,relaties,uitvoerendeSoort,extra-attributen,informatieobjecten
Onderhoudsorders-Onderhoudstaak;id,idExtern,idGegevensbeheerder,code,omschrijving,status,detailStatus,afspraken,onderhoudsbestedingen,relaties,specialisme,voorcalculaties
Onderhoudsorders-Onderhoudstaakvoorcalculatie;id,idExtern,idGegevensbeheerder,code,omschrijving,aantal,bedrag,bestedingsoort,meeteenheid,standaardprijs
Onderhoudsorders-Relatie;id,idExtern,idGegevensbeheerder,code,soort,contactgegevens,rollen
Onderhoudsorders-Relatierol;id,idExtern,idGegevensbeheerder,code,soort,naam
Onderhoudsorders-Standaardprijs;id,idExtern,idGegevensbeheerder,code,omschrijving,aantal,bedrag,meeteenheid
Onderhoudsorders-Telefoonnummer;allOf: Onderhoudsorders-Contactgegeven,landnummer,netnummer,abonneenummer,dagdelen,extensie
Onderhoudsorders-Woonplaats;code,naam
Onderhoudsverzoeken-Afspraak;id,idExtern,idGegevensbeheerder,code,onderwerp,begindatum,einddatum,bloktijdBegin,bloktijdEind,relaties
Onderhoudsverzoeken-Contactgegeven;id,idExtern,idGegevensbeheerder,code,soort,detailSoort,status,vertrouwelijkheid,voorkeur,waarde
Onderhoudsverzoeken-Contactmoment;id,idExtern,idGegevensbeheerder,code,omschrijving,datum,kanaal,relaties,richting
Onderhoudsverzoeken-Defect;id,idExtern,idGegevensbeheerder,code,soort,omschrijving,status,melddatum,aangetroffenOorzaak,bouwkundigElement,cluster,collectiefObject,eenheid,inspectierapport,locatie,oorzaak,relaties
Onderhoudsverzoeken-NatuurlijkPersoon;allOf: Onderhoudsverzoeken-Relatie,voornaam,initialen,aanhef,achternaam,roepnaam,tussenvoegsels,voorletters
Onderhoudsverzoeken-Onderhoudsbesteding;id,idExtern,idGegevensbeheerder,code,soort,omschrijving,uitvoerdatum,uitvoerBegintijd,uitvoerEindtijd,reistijd,aantal,bedrag,meeteenheid
Onderhoudsverzoeken-Onderhoudstaak;id,idExtern,idGegevensbeheerder,code,omschrijving,status,detailStatus,afspraken,onderhoudsbestedingen,relaties,specialisme,voorcalculaties
Onderhoudsverzoeken-Onderhoudstaakvoorcalculatie;id,idExtern,idGegevensbeheerder,code,bestedingsoort,omschrijving,aantal,bedrag,meeteenheid,standaardprijs
Onderhoudsverzoeken-Onderhoudsverzoek;id,idExtern,idGegevensbeheerder,code,omschrijving,onderhoudSoort,status,melddatum,alternatiefContactgegeven,cluster,collectiefObject,contactmomenten,defecten,eenheid,onderhoudsorders,onderhoudstaken,onderhoudsverzoeken,relaties,voorkeurAfspraken,extra-attributen,informatieobjecten
Onderhoudsverzoeken-Relatie;id,idExtern,idGegevensbeheerder,code,soort,contactgegevens,rollen
Onderhoudsverzoeken-Relatierol;id,idExtern,idGegevensbeheerder,code,soort,naam
Onderhoudsverzoeken-Standaardprijs;id,idExtern,idGegevensbeheerder,code,omschrijving,aantal,bedrag,meeteenheid
Onderhoudsverzoeken-Telefoonnummer;allOf: Onderhoudsverzoeken-Contactgegeven,landnummer,netnummer,abonneenummer,dagdelen,extensie
Referentiedata;code,naam
