Relaties-Contactgegeven;id,idExtern,idGegevensbeheerder,code,soort,detailSoort,status,vertrouwelijkheid,voorkeur,waarde
Relaties-Eenheidadres;allOf: Relaties-Adres,land,provincie,woonplaats
Relaties-Inkomen;id,idExtern,idGegevensbeheerder,code,controledatum,bron,brutoJaarinkomen,brutoMaandinkomen,inkomensverklaringsoort,nettoJaarinkomen,nettoMaandinkomen,relaties
Relaties-NatuurlijkPersoon;allOf: Relaties-Relatie,voornaam,initialen,aanhef,account,achternaam,bsn,burgerlijkeStaat,geboortedatum,geslacht,inkomens,nationaliteit,opleiding,overlijdensdatum,roepnaam,tussenvoegsels,voorkeurstaal,voorletters
Relaties-Opleiding;instelling,plaats,studentnummer
Relaties-Postadres;allOf: Relaties-Adres,antwoordnummer,postbusnummer,woonplaats
Relaties-Rechtspersoon;allOf: Relaties-Relatie,naam,btwNummer,globaalLocatienummer,kvkNummer,organisatievorm,relaties
Relaties-Relatie;id,idExtern,idGegevensbeheerder,code,soort,adressen,contactgegevens,groepen,rollen,extra-attributen,informatieobjecten
Relaties-RelatieAdres;id,idExtern,idGegevensbeheerder,code,soort,begindatum,einddatum,adres
Relaties-Relatiegroep;allOf: Relaties-Relatie,naam,relaties
Relaties-Relatierol;id,idExtern,idGegevensbeheerder,code,soort,naam,omschrijving,begindatum,einddatum,contactgegevens,relatieAdressen,rolRelatie
Relaties-Woonplaats;code,naam
Sancties-Adres;id,idExtern,idGegevensbeheerder,code,soort,adres,huisletter,huisnummer,huisnummerToevoeging,postcode,straatnaam
Sancties-Gebeurtenis;id,idExtern,idGegevensbeheerder,soort,datum,begindatum,einddatum,adres,contextId,vestiging
Sancties-Overeenkomst;id,idExtern,idGegevensbeheerder,soort,detailSoort,begindatum,einddatum
Sancties-Sanctie;id,idExtern,idGegevensbeheerder,soort,omschrijving,status,begindatum,einddatum,gebeurtenissen,inschrijving,extra-attributen,informatieobjecten
Sancties-Serviceovereenkomst;allOf: Sancties-Overeenkomst,bedrag,samenwerkingsverband
Toewijzingen-Inkomen;id,idExtern,idGegevensbeheerder,nettoMaandinkomen,brutoMaandinkomen,bron,brutoJaarinkomen,controledatum,nettoJaarinkomen
