Marktwaarde;id,idExtern,idGegevensbeheerder,code,beheersKosten,contractJaarhuur,disconteringsvoet,doorexploiterenDisconteringsvoet,eenheid,leegwaarde,marktJaarhuur,onderhoudsKosten,verhuurderheffing,verslagJaar,waarde,extra-attributen,informatieobjecten
Pand;id,idExtern,idGegevensbeheerder,code,status,adresseerbareObjectenBasisregistratie,bag,bouwdelen,eenheden,gebouw,geometrie,kavelOppervlakte,liftAanwezig,renovatie,extra-attributen,informatieobjecten
Postadres;allOf: Adres,antwoordnummer,postbusnummer,woonplaats,extra-attributen,informatieobjecten
Punt;allOf: Geometrie,breedtegraad,lengtegraad,extra-attributen,informatieobjecten
Referentiedata;id,idExtern,idGegevensbeheerder,code,soort,naam,omschrijving,parent,begindatum,einddatum,sortering
Renovatie;id,idExtern,idGegevensbeheerder,code,omschrijving,datum,eenheden,panden,extra-attributen,informatieobjecten
Stadsdeel;id,idExtern,idGegevensbeheerder,code,naam,gemeente,geometrie,wijken,extra-attributen,informatieobjecten
Taxatie;id,idExtern,idGegevensbeheerder,code,soort,datum,eenheid,waarde,extra-attributen,informatieobjecten
Vertrek;id,idExtern,idGegevensbeheerder,code,soort,naam,eenheid,inhoud,oppervlakte,extra-attributen,informatieobjecten
Wijk;id,idExtern,idGegevensbeheerder,code,naam,omschrijving,buurten,geometrie,relaties,stadsdeel,woonplaats,extra-attributen,informatieobjecten
Woningwaardering;id,idExtern,idGegevensbeheerder,code,begindatum,einddatum,aantal,criterium,eenheid,groep,punten,extra-attributen,informatieobjecten
WoningwaarderingCriterium;id,idExtern,idGegevensbeheerder,code,naam,criteriumGroep,meeteenheid,stelsel,extra-attributen,informatieobjecten
WoningwaarderingCriteriumGroep;id,idExtern,idGegevensbeheerder,code,naam,omschrijving,criteria,soort,stelsel,extra-attributen,informatieobjecten
WoningwaarderingGroep;id,idExtern,idGegevensbeheerder,code,begindatum,einddatum,criteriumGroep,eenheid,punten,woningwaarderingen,extra-attributen,informatieobjecten
WoningwaarderingResultaat;id,idExtern,idGegevensbeheerder,code,begindatum,einddatum,eenheid,groepen,maximaleHuur,punten,extra-attributen,informatieobjecten
Woonplaats;id,idExtern,idGegevensbeheerder,code,naam,bag,gemeente,geometrie,wijken,extra-attributen,informatieobjecten
WozEenheid;id,idExtern,idGegevensbeheerder,code,eenheid,vastgesteldeWaarde,waardepeildatum,extra-attributen,informatieobjecten
ZekerheidVerpanding;id,idExtern,idGegevensbeheerder,code,soort,begindatum,einddatum,akteSoort,belastingdienstRegistratiedatum,eenheid,onderpandWSW,relaties,extra-attributen,informatieobjecten
